070.001	177
ES0701010107	ES0702051102
ES0701010107	ES0701011103
ES0701010107	ES0701011104
ES0701010107	ES0701011301
ES0701010107	ES0701011001
ES0702050108	ES0701010101
ES0702050108	ES0702050102
ES0702050108	ES0701010103
ES0702050108	ES0701010401
ES0702050108	ES0701010601
ES0702050108	ES0701010104
ES0702050108	ES0701010701
ES0702050108	ES0701010702
ES0702050108	ES0701010801
ES0702050108	ES0701010901
ES0702050108	ES0702050105
ES0702050108	ES0701010106
ES0702050108	ES0701011101
ES0702050108	ES0701011201
ES0702050108	ES0702051102
ES0702050108	ES0701011103
ES0702050108	ES0701011104
ES0702050108	ES0701011301
ES0702050108	ES0701011001
ES0702050108	ES0701010107
ES0702050108	ES0701013001
ES0702050108	ES0701010501
ES0701010109	ES0701010101
ES0701010109	ES0702050102
ES0701010109	ES0701010103
ES0701010109	ES0701010401
ES0701010109	ES0701010601
ES0701010109	ES0701010104
ES0701010109	ES0701010701
ES0701010109	ES0701010702
ES0701010109	ES0701010801
ES0701010109	ES0701010901
ES0701010109	ES0702050105
ES0701010109	ES0701010106
ES0701010109	ES0701011101
ES0701010109	ES0701011201
ES0701010109	ES0702051102
ES0701010109	ES0701011103
ES0701010109	ES0701011104
ES0701010109	ES0701011301
ES0701010109	ES0701011001
ES0701010109	ES0701010107
ES0701010109	ES0701013001
ES0701010109	ES0701010501
ES0701010109	ES0702050108
ES0701010109	ES0701011401
ES0701010109	ES0701010301
ES0701010109	ES0701011501
ES0701010109	ES0701010302
ES0701010109	ES0702081601
ES0701010109	ES0702051603
ES0701010109	ES0701010304
ES0701010109	ES0701011701
ES0701010109	ES0701011702
ES0701010109	ES0701013201
ES0701010109	ES0701013202
ES0701010109	ES0702081703
ES0701010109	ES0702050305
ES0701010109	ES0701010306
ES0701010110	ES0701010101
ES0701010110	ES0702050102
ES0701010110	ES0701010103
ES0701010110	ES0701010401
ES0701010110	ES0701010601
ES0701010110	ES0701010104
ES0701010110	ES0701010701
ES0701010110	ES0701010702
ES0701010110	ES0701010801
ES0701010110	ES0701010901
ES0701010110	ES0702050105
ES0701010110	ES0701010106
ES0701010110	ES0701011101
ES0701010110	ES0701011201
ES0701010110	ES0702051102
ES0701010110	ES0701011103
ES0701010110	ES0701011104
ES0701010110	ES0701011301
ES0701010110	ES0701011001
ES0701010110	ES0701010107
ES0701010110	ES0701013001
ES0701010110	ES0701010501
ES0701010110	ES0702050108
ES0701010110	ES0701011401
ES0701010110	ES0701010301
ES0701010110	ES0701011501
ES0701010110	ES0701010302
ES0701010110	ES0702081601
ES0701010110	ES0702051603
ES0701010110	ES0701010304
ES0701010110	ES0701011701
ES0701010110	ES0701011702
ES0701010110	ES0701013201
ES0701010110	ES0701013202
ES0701010110	ES0702081703
ES0701010110	ES0702050305
ES0701010110	ES0701010306
ES0701010110	ES0701010109
ES0701010110	ES0701013101
ES0701010110	ES0701011801
ES0701010110	ES0701011802
ES0701010110	ES0701011803
ES0701010110	ES0701011804
ES0701010110	ES0701011901
ES0701010110	ES0702051902
ES0701010110	ES0701011903
ES0701010111	ES0701010101
ES0701010111	ES0702050102
ES0701010111	ES0701010103
ES0701010111	ES0701010401
ES0701010111	ES0701010601
ES0701010111	ES0701010104
ES0701010111	ES0701010701
ES0701010111	ES0701010702
ES0701010111	ES0701010801
ES0701010111	ES0701010901
ES0701010111	ES0702050105
ES0701010111	ES0701010106
ES0701010111	ES0701011101
ES0701010111	ES0701011201
ES0701010111	ES0702051102
ES0701010111	ES0701011103
ES0701010111	ES0701011104
ES0701010111	ES0701011301
ES0701010111	ES0701011001
ES0701010111	ES0701010107
ES0701010111	ES0701013001
ES0701010111	ES0701010501
ES0701010111	ES0702050108
ES0701010111	ES0701011401
ES0701010111	ES0701010301
ES0701010111	ES0701011501
ES0701010111	ES0701010302
ES0701010111	ES0702081601
ES0701010111	ES0702051603
ES0701010111	ES0701010304
ES0701010111	ES0701011701
ES0701010111	ES0701011702
ES0701010111	ES0701013201
ES0701010111	ES0701013202
ES0701010111	ES0702081703
ES0701010111	ES0702050305
ES0701010111	ES0701010306
ES0701010111	ES0701010109
ES0701010111	ES0701013101
ES0701010111	ES0701011801
ES0701010111	ES0701011802
ES0701010111	ES0701011803
ES0701010111	ES0701011804
ES0701010111	ES0701011901
ES0701010111	ES0702051902
ES0701010111	ES0701011903
ES0701010111	ES0701012001
ES0701010111	ES0701012002
ES0701010111	ES0702052003
ES0701010111	ES0701012004
ES0701010111	ES0701012101
ES0701010111	ES0701012102
ES0701010111	ES0701012103
ES0702050112	ES0701010101
ES0702050112	ES0702050102
ES0702050112	ES0701010103
ES0702050112	ES0701010401
ES0702050112	ES0701010601
ES0702050112	ES0701010104
ES0702050112	ES0701010701
ES0702050112	ES0701010702
ES0702050112	ES0701010801
ES0702050112	ES0701010901
ES0702050112	ES0702050105
ES0702050112	ES0701010106
ES0702050112	ES0701011101
ES0702050112	ES0701011201
ES0702050112	ES0702051102
ES0702050112	ES0701011103
ES0702050112	ES0701011104
ES0702050112	ES0701011301
ES0702050112	ES0701011001
ES0702050112	ES0701010107
ES0702050112	ES0701013001
ES0702050112	ES0701010501
ES0702050112	ES0702050108
ES0702050112	ES0701011401
ES0702050112	ES0701010301
ES0702050112	ES0701011501
ES0702050112	ES0701010302
ES0702050112	ES0702081601
ES0702050112	ES0702051603
ES0702050112	ES0701010304
ES0702050112	ES0701011701
ES0702050112	ES0701011702
ES0702050112	ES0701013201
ES0702050112	ES0701013202
ES0702050112	ES0702081703
ES0702050112	ES0702050305
ES0702050112	ES0701010306
ES0702050112	ES0701010109
ES0702050112	ES0701013101
ES0702050112	ES0701011801
ES0702050112	ES0701011802
ES0702050112	ES0701011803
ES0702050112	ES0701011804
ES0702050112	ES0701011901
ES0702050112	ES0702051902
ES0702050112	ES0701011903
ES0702050112	ES0701012001
ES0702050112	ES0701012002
ES0702050112	ES0702052003
ES0702050112	ES0701012004
ES0702050112	ES0701012101
ES0702050112	ES0701012102
ES0702050112	ES0701012103
ES0702050112	ES0701012201
ES0702050112	ES0701012202
ES0702050112	ES0701012203
ES0701010113	ES0701010101
ES0701010113	ES0702050102
ES0701010113	ES0701010103
ES0701010113	ES0701010401
ES0701010113	ES0701010601
ES0701010113	ES0701010104
ES0701010113	ES0701010701
ES0701010113	ES0701010702
ES0701010113	ES0701010801
ES0701010113	ES0701010901
ES0701010113	ES0702050105
ES0701010113	ES0701010106
ES0701010113	ES0701011101
ES0701010113	ES0701011201
ES0701010113	ES0702051102
ES0701010113	ES0701011103
ES0701010113	ES0701011104
ES0701010113	ES0701011301
ES0701010113	ES0701011001
ES0701010113	ES0701010107
ES0701010113	ES0701013001
ES0701010113	ES0701010501
ES0701010113	ES0702050108
ES0701010113	ES0701011401
ES0701010113	ES0701010301
ES0701010113	ES0701011501
ES0701010113	ES0701010302
ES0701010113	ES0702081601
ES0701010113	ES0702051603
ES0701010113	ES0701010304
ES0701010113	ES0701011701
ES0701010113	ES0701011702
ES0701010113	ES0701013201
ES0701010113	ES0701013202
ES0701010113	ES0702081703
ES0701010113	ES0702050305
ES0701010113	ES0701010306
ES0701010113	ES0701010109
ES0701010113	ES0701013101
ES0701010113	ES0701011801
ES0701010113	ES0701011802
ES0701010113	ES0701011803
ES0701010113	ES0701011804
ES0701010113	ES0701011901
ES0701010113	ES0702051902
ES0701010113	ES0701011903
ES0701010113	ES0701012001
ES0701010113	ES0701012002
ES0701010113	ES0702052003
ES0701010113	ES0701012004
ES0701010113	ES0701012101
ES0701010113	ES0701012102
ES0701010113	ES0701012103
ES0701010113	ES0701012201
ES0701010113	ES0701012202
ES0701010113	ES0701012203
ES0701010113	ES0702050112
ES0701010113	ES0701010113
ES0701010114	ES0701010101
ES0701010114	ES0702050102
ES0701010114	ES0701010103
ES0701010114	ES0701010401
ES0701010114	ES0701010601
ES0701010114	ES0701010104
ES0701010114	ES0701010701
ES0701010114	ES0701010702
ES0701010114	ES0701010801
ES0701010114	ES0701010901
ES0701010114	ES0702050105
ES0701010114	ES0701010106
ES0701010114	ES0701011101
ES0701010114	ES0701011201
ES0701010114	ES0702051102
ES0701010114	ES0701011103
ES0701010114	ES0701011104
ES0701010114	ES0701011301
ES0701010114	ES0701011001
ES0701010114	ES0701010107
ES0701010114	ES0701013001
ES0701010114	ES0701010501
ES0701010114	ES0702050108
ES0701010114	ES0701011401
ES0701010114	ES0701010301
ES0701010114	ES0701011501
ES0701010114	ES0701010302
ES0701010114	ES0702081601
ES0701010114	ES0702051603
ES0701010114	ES0701010304
ES0701010114	ES0701011701
ES0701010114	ES0701011702
ES0701010114	ES0701013201
ES0701010114	ES0701013202
ES0701010114	ES0702081703
ES0701010114	ES0702050305
ES0701010114	ES0701010306
ES0701010114	ES0701010109
ES0701010114	ES0701013101
ES0701010114	ES0701011801
ES0701010114	ES0701011802
ES0701010114	ES0701011803
ES0701010114	ES0701011804
ES0701010114	ES0701011901
ES0701010114	ES0702051902
ES0701010114	ES0701011903
ES0701010114	ES0701012001
ES0701010114	ES0701012002
ES0701010114	ES0702052003
ES0701010114	ES0701012004
ES0701010114	ES0701012101
ES0701010114	ES0701012102
ES0701010114	ES0701012103
ES0701010114	ES0701012201
ES0701010114	ES0701012202
ES0701010114	ES0701012203
ES0701010114	ES0702050112
ES0701010114	ES0701012301
ES0701010114	ES0702052302
ES0701010114	ES0701012303
ES0701010114	ES0701012401
ES0701010114	ES0701012304
ES0701010114	ES0702052305
ES0701010114	ES0701012306
ES0701010114	ES0701012307
ES0702080115	ES0701010101
ES0702080115	ES0702050102
ES0702080115	ES0701010103
ES0702080115	ES0701010401
ES0702080115	ES0701010601
ES0702080115	ES0701010104
ES0702080115	ES0701010701
ES0702080115	ES0701010702
ES0702080115	ES0701010801
ES0702080115	ES0701010901
ES0702080115	ES0702050105
ES0702080115	ES0701010106
ES0702080115	ES0701011101
ES0702080115	ES0701011201
ES0702080115	ES0702051102
ES0702080115	ES0701011103
ES0702080115	ES0701011104
ES0702080115	ES0701011301
ES0702080115	ES0701011001
ES0702080115	ES0701010107
ES0702080115	ES0701013001
ES0702080115	ES0701010501
ES0702080115	ES0702050108
ES0702080115	ES0701011401
ES0702080115	ES0701010301
ES0702080115	ES0701011501
ES0702080115	ES0701010302
ES0702080115	ES0702081601
ES0702080115	ES0702051603
ES0702080115	ES0701010304
ES0702080115	ES0701011701
ES0702080115	ES0701011702
ES0702080115	ES0701013201
ES0702080115	ES0701013202
ES0702080115	ES0702081703
ES0702080115	ES0702050305
ES0702080115	ES0701010306
ES0702080115	ES0701010109
ES0702080115	ES0701013101
ES0702080115	ES0701011801
ES0702080115	ES0701011802
ES0702080115	ES0701011803
ES0702080115	ES0701011804
ES0702080115	ES0701011901
ES0702080115	ES0702051902
ES0702080115	ES0701011903
ES0702080115	ES0701012001
ES0702080115	ES0701012002
ES0702080115	ES0702052003
ES0702080115	ES0701012004
ES0702080115	ES0701012101
ES0702080115	ES0701012102
ES0702080115	ES0701012103
ES0702080115	ES0701012201
ES0702080115	ES0701012202
ES0702080115	ES0701012203
ES0702080115	ES0702050112
ES0702080115	ES0701012301
ES0702080115	ES0702052302
ES0702080115	ES0701012303
ES0702080115	ES0701012401
ES0702080115	ES0701012304
ES0702080115	ES0702052305
ES0702080115	ES0701012306
ES0702080115	ES0701012307
ES0702080115	ES0701010114
ES0702080116	ES0701010101
ES0702080116	ES0702050102
ES0702080116	ES0701010103
ES0702080116	ES0701010401
ES0702080116	ES0701010601
ES0702080116	ES0701010104
ES0702080116	ES0701010701
ES0702080116	ES0701010702
ES0702080116	ES0701010801
ES0702080116	ES0701010901
ES0702080116	ES0702050105
ES0702080116	ES0701010106
ES0702080116	ES0701011101
ES0702080116	ES0701011201
ES0702080116	ES0702051102
ES0702080116	ES0701011103
ES0702080116	ES0701011104
ES0702080116	ES0701011301
ES0702080116	ES0701011001
ES0702080116	ES0701010107
ES0702080116	ES0701013001
ES0702080116	ES0701010501
ES0702080116	ES0702050108
ES0702080116	ES0701011401
ES0702080116	ES0701010301
ES0702080116	ES0701011501
ES0702080116	ES0701010302
ES0702080116	ES0702081601
ES0702080116	ES0702051603
ES0702080116	ES0701010304
ES0702080116	ES0701011701
ES0702080116	ES0701011702
ES0702080116	ES0701013201
ES0702080116	ES0701013202
ES0702080116	ES0702081703
ES0702080116	ES0702050305
ES0702080116	ES0701010306
ES0702080116	ES0701010109
ES0702080116	ES0701013101
ES0702080116	ES0701011801
ES0702080116	ES0701011802
ES0702080116	ES0701011803
ES0702080116	ES0701011804
ES0702080116	ES0701011901
ES0702080116	ES0702051902
ES0702080116	ES0701011903
ES0702080116	ES0701012001
ES0702080116	ES0701012002
ES0702080116	ES0702052003
ES0702080116	ES0701012004
ES0702080116	ES0701012101
ES0702080116	ES0701012102
ES0702080116	ES0701012103
ES0702080116	ES0701012201
ES0702080116	ES0701012202
ES0702080116	ES0701012203
ES0702080116	ES0702050112
ES0702080116	ES0701012301
ES0702080116	ES0702052302
ES0702080116	ES0701012303
ES0702080116	ES0701012401
ES0702080116	ES0701012304
ES0702080116	ES0702052305
ES0702080116	ES0701012306
ES0702080116	ES0701012307
ES0702080116	ES0701010114
ES0702080116	ES0701010201
ES0702080116	ES0702050202
ES0702080116	ES0701012701
ES0702080116	ES0702050204
ES0702080116	ES0701010205
ES0702080116	ES0701010206
ES0702080116	ES0701010207
ES0702080116	ES0702050208
ES0702080116	ES0701010209
ES0702080116	ES0702080210
ES0702080116	ES0701012501
ES0702080116	ES0702052502
ES0702080116	ES0702082503
ES0702050202	ES0701010201
ES0701010203	ES0701010201
ES0701010203	ES0702050202
ES0702050204	ES0701013201
ES0702050204	ES0701013202
ES0702050204	ES0701010201
ES0702050204	ES0702050202
ES0702050204	ES0701012701
ES0701010205	ES0701013201
ES0701010205	ES0701013202
ES0701010205	ES0701010201
ES0701010205	ES0702050202
ES0701010205	ES0701012701
ES0701010205	ES0702050204
ES0701010206	ES0701013201
ES0701010206	ES0701013202
ES0701010206	ES0701010201
ES0701010206	ES0702050202
ES0701010206	ES0701012701
ES0701010206	ES0702050204
ES0701010206	ES0701010205
ES0701010207	ES0701013201
ES0701010207	ES0701013202
ES0701010207	ES0701010201
ES0701010207	ES0702050202
ES0701010207	ES0701012701
ES0701010207	ES0702050204
ES0701010207	ES0701010205
ES0701010207	ES0701010206
ES0702050208	ES0701013201
ES0702050208	ES0701013202
ES0702050208	ES0701010201
ES0702050208	ES0702050202
ES0702050208	ES0701012701
ES0702050208	ES0702050204
ES0702050208	ES0701010205
ES0702050208	ES0701010206
ES0702050208	ES0701010207
ES0701010209	ES0701013201
ES0701010209	ES0701013202
ES0701010209	ES0701010201
ES0701010209	ES0702050202
ES0701010209	ES0701012701
ES0701010209	ES0702050204
ES0701010209	ES0701010205
ES0701010209	ES0701010206
ES0701010209	ES0701010207
ES0701010209	ES0702050208
ES0702080210	ES0701013201
ES0702080210	ES0701013202
ES0702080210	ES0701010201
ES0702080210	ES0702050202
ES0702080210	ES0701012701
ES0702080210	ES0702050204
ES0702080210	ES0701010205
ES0702080210	ES0701010206
ES0702080210	ES0701010207
ES0702080210	ES0702050208
ES0702080210	ES0701010209
ES0701010302	ES0701011401
ES0701010302	ES0701010301
ES0701010302	ES0701011501
ES0702051603	ES0701011401
ES0702051603	ES0701010301
ES0702051603	ES0701011501
ES0702051603	ES0701010302
ES0702051603	ES0702081601
ES0701010304	ES0701011401
ES0701010304	ES0701010301
ES0701010304	ES0701011501
ES0701010304	ES0701010302
ES0701010304	ES0702081601
ES0701010304	ES0702051603
ES0702050305	ES0701011401
ES0702050305	ES0701010301
ES0702050305	ES0701011501
ES0702050305	ES0701010302
ES0702050305	ES0702081601
ES0702050305	ES0702051603
ES0702050305	ES0701010304
ES0702050305	ES0701011701
ES0702050305	ES0701011702
ES0702050305	ES0701013201
ES0702050305	ES0701013202
ES0702050305	ES0702081703
ES0701010306	ES0701011401
ES0701010306	ES0701010301
ES0701010306	ES0701011501
ES0701010306	ES0701010302
ES0701010306	ES0702081601
ES0701010306	ES0702051603
ES0701010306	ES0701010304
ES0701010306	ES0701011701
ES0701010306	ES0701011702
ES0701010306	ES0701013201
ES0701010306	ES0701013202
ES0701010306	ES0702081703
ES0701010306	ES0702050305
ES0701010702	ES0701010701
ES0702051102	ES0701011101
ES0702051102	ES0701011201
ES0701011103	ES0701011101
ES0701011103	ES0701011201
ES0701011103	ES0702051102
ES0701011104	ES0701011101
ES0701011104	ES0701011201
ES0701011104	ES0702051102
ES0701011104	ES0701011103
ES0701011702	ES0701011701
ES0702081703	ES0701011701
ES0702081703	ES0701011702
ES0702081703	ES0701013201
ES0702081703	ES0701013202
ES0701011802	ES0701011801
ES0701011803	ES0701011801
ES0701011803	ES0701011802
ES0701011804	ES0701011801
ES0701011804	ES0701011802
ES0701011804	ES0701011803
ES0702051902	ES0701011901
ES0701011903	ES0701011901
ES0701011903	ES0702051902
ES0701012002	ES0701012001
ES0702052003	ES0701012001
ES0702052003	ES0701012002
ES0701012004	ES0701012001
ES0701012004	ES0701012002
ES0701012004	ES0702052003
ES0701012102	ES0701012101
ES0701012103	ES0701012101
ES0701012103	ES0701012102
ES0701012202	ES0701012201
ES0701012203	ES0701012201
ES0701012203	ES0701012202
ES0702052302	ES0701012301
ES0701012303	ES0701012301
ES0701012303	ES0702052302
ES0702052305	ES0701012301
ES0702052305	ES0702052302
ES0702052305	ES0701012303
ES0702052305	ES0701012401
ES0702052305	ES0701012304
ES0701012304	ES0701012301
ES0701012304	ES0702052302
ES0701012304	ES0701012303
ES0701012304	ES0701012401
ES0701012306	ES0701012301
ES0701012306	ES0702052302
ES0701012306	ES0701012303
ES0701012306	ES0701012401
ES0701012306	ES0701012304
ES0701012306	ES0702052305
ES0701012307	ES0701012301
ES0701012307	ES0702052302
ES0701012307	ES0701012303
ES0701012307	ES0701012401
ES0701012307	ES0701012304
ES0701012307	ES0702052305
ES0701012307	ES0701012306
ES0702052502	ES0701012501
ES0702082503	ES0701012501
ES0702082503	ES0702052502
ES0701012602	ES0701012602
ES0701012902	ES0701012901
ES0701013202	ES0701013201
\.


